age,bedroom,city,date,func,latitude,location,longitude,meterage,parking,price,price_per_meter,properties,region,region_city_loc,title,type
 ساله,"3,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"200,  متر","2,  پارکینگ",34 میلیارد,170 میلیون,مسکونی,,تهران ، منطقه 7 ، سهروردی شمالی,♻️بهشت سهروردی شمالی♻️,مسکونی
"6,  ساله","3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"201,  متر","2,  پارکینگ",38.5 میلیارد,191.3 میلیون,مسکونی,,تهران ، منطقه 1 ، ازگل,برج باغ برند ازگل-204متر-فول,مسکونی
"14,  ساله","2,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"94,  متر","1,  پارکینگ",10.8 میلیارد,115 میلیون,مسکونی,,تهران ، منطقه 7 ، سهروردی شمالی,فروش آپارتمان94 متری2 خوابه در سهروردی شمالی,مسکونی
 ساله,"3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","1,  پارکینگ",30 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 1 ، ازگل,فروش آپارتمان 3 خوابه در ازگل - منطقه 1 ,مسکونی
"6,  ساله","3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"200,  متر","2,  پارکینگ",35.3 میلیارد,,مسکونی,,تهران ، منطقه 1 ، ازگل,برج باغ/200متر -7تراس,مسکونی
 ساله,"3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",27.4 میلیارد,211 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,130 متر 3خواب تاپ لوکیشن شهرک غرب مناسب سرمایه‌گذاری زیر قیمت,مسکونی
 ساله,"1,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"67,  متر","1,  پارکینگ",7.5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، سازمان برنامه شمالی,فروش آپارتمان/برج 1 خوابه در سازمان برنامه شمالی - منطقه 5 ,مسکونی
 ساله,"1,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"57,  متر","1,  پارکینگ",5.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,فروش آپارتمان/ 1 خوابه در بلوار فردوس غربی - منطقه 5 ,مسکونی
 ساله,"1,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"60,  متر","1,  پارکینگ",5.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,فروش آپارتمان 1 خوابه در بلوار فردوس غربی - منطقه 5 ,مسکونی
,"1,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"48,  متر"," پارکینگ,  ساله",4.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,فروش آپارتمان در پونک جنوبی - منطقه 5 ,مسکونی
,"1,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"54,  متر"," پارکینگ,  ساله",3.9 میلیارد,,مسکونی,,تهران ، منطقه 5 ، شهر زیبا,فروش آپارتمان/ 1 خوابه در شهر زیبا - منطقه 5 ,مسکونی
 ساله,"2,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"87,  متر","1,  پارکینگ",7.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,فروش آپارتمان/برج 2 خوابه در بلوار فردوس غربی - منطقه 5 ,مسکونی
,"1,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"55,  متر"," پارکینگ,  ساله",4.1 میلیارد,,مسکونی,,تهران ، منطقه 5 ، شهر زیبا,فروش آپارتمان1 خوابه در شهر زیبا - منطقه 5 ,مسکونی
"9,  ساله","3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"138,  متر","2,  پارکینگ",18.6 میلیارد,135 میلیون,مسکونی,,تهران ، منطقه 1 ، اوین,فروش آپارتمان 138 متر سه خواب اوین درکه ,مسکونی
 ساله,"1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"70,  متر"," پارکینگ, 5",4.6 میلیارد,66.4 میلیون,مسکونی,,تهران ، منطقه 13 ، پیروزی,فروش آپارتمان 1 خوابه در پیروزی - منطقه 13 ,مسکونی
 ساله,"1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"55,  متر"," پارکینگ, 15",3.1 میلیارد,56.4 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 1 خوابه در تهران نو - منطقه 13 فلکه اطلاعات,مسکونی
 ساله,"1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"60,  متر"," پارکینگ, 17",3.5 میلیارد,58.3 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 1 خوابه در تهران نو - منطقه 13 ,مسکونی
"12,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","1,  پارکینگ",8.5 میلیارد,85 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 2 خوابه در تهران نو - منطقه 13 ,مسکونی
 ساله,"1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"53,  متر","1,  پارکینگ",4.8 میلیارد,90.6 میلیون,مسکونی,,تهران ، منطقه 13 ، پیروزی,فروش آپارتمان  1 خوابه در پیروزی - منطقه 13 ,مسکونی
 ساله,"1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"60,  متر"," پارکینگ, 15",3.6 میلیارد,60 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 1 خوابه در تهران نو - منطقه 13 ,مسکونی
 ساله,"1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"62,  متر"," پارکینگ, 17",3.4 میلیارد,55 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 1 خوابه در تهران نو - منطقه 13 ,مسکونی
 ساله,"2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"95,  متر"," پارکینگ, 14",9.5 میلیارد,100 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 2 خوابه در تهران نو - منطقه 13 ,مسکونی
 ساله,"3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"135,  متر","1,  پارکینگ",28.4 میلیارد,210 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,فروش آپارتمان 135 متر سه خواب نوساز شهرک غرب ,مسکونی
 ساله,"3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","2,  پارکینگ",25.9 میلیارد,173 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,فروش آپارتمان/برج 3 خوابه در شهرک غرب ,مسکونی
 ساله,"3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"197,  متر","2,  پارکینگ",31.5 میلیارد,160 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,"197 متر پیش فروش آپارتمان اکازیون شهرک غرب ,سرمایه گذاری , زیر قیمت ",مسکونی
 ساله,"3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"160,  متر","2,  پارکینگ",48 میلیارد,300 میلیون,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,فروش آپارتمان 160 متر سه خواب سعادت آباد ,مسکونی
 ساله,"3,  خوابه",,3 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",28.6 میلیارد,220 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,130 متر  تاپ لوکیشن شهرک غرب سرمایه گذاری با 40 متر سویت اختصاصی ,مسکونی
 ساله,"1,  خوابه",,2 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"55,  متر","1,  پارکینگ",5.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، سازمان برنامه مرکزی,فروش آپارتمان/ 1 خوابه در سازمان برنامه مرکزی - منطقه 5 ,مسکونی
"5,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر","1,  پارکینگ",7.5 میلیارد,93.8 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 2 خوابه در تهران نو - منطقه 13 امامت,مسکونی
 ساله,"2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"77,  متر"," پارکینگ, 17",5.5 میلیارد,71.4 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 2 خوابه در تهران نو - منطقه 13 ,مسکونی
"8,  ساله","1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"50,  متر","1,  پارکینگ",3.5 میلیارد,70 میلیون,مسکونی,,تهران ، منطقه 13 ، تهران نو,فروش آپارتمان 1 خوابه در تهران نو - منطقه 13 ,مسکونی
"24,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"65,  متر","1,  پارکینگ",3.9 میلیارد,60 میلیون,مسکونی,,تهران ، منطقه 13 ، پیروزی,فروش آپارتمان 2 خوابه در پیروزی - منطقه 13 ,مسکونی
 ساله,"1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"70,  متر"," پارکینگ, 5",4.5 میلیارد,63.6 میلیون,مسکونی,,تهران ، منطقه 13 ، پیروزی,فروش آپارتمان 1 خوابه در پیروزی - منطقه 13 ,مسکونی
"9,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"88,  متر","1,  پارکینگ",8.2 میلیارد,93 میلیون,مسکونی,,تهران ، منطقه 5 ، فردوس,88متر دو خواب/دو‌نبش غرق در آفتاب آکواریوم/دیزاین فوق العاده زیبا/فردوس غرب,مسکونی
 ساله,"1,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"40,  متر"," پارکینگ, 14",2.8 میلیارد,69.3 میلیون,مسکونی,,تهران ، منطقه 13 ، پیروزی,فروش آپارتمان 1 خوابه در پیروزی - منطقه 13 ,مسکونی
"16,  ساله","3,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"135,  متر","1,  پارکینگ",19.8 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"135متر, سعادت آباد, 3خواب, مرواریدها ",مسکونی
"9,  ساله","3,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"135,  متر","1,  پارکینگ",20.3 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"135متر, سعادت آباد, 3خواب, کوی فراز, ویو ابدی ",مسکونی
"16,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","1,  پارکینگ",16 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"100متر, سعادت آباد, دو خواب, علامه شمالی ",مسکونی
"5,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"125,  متر","1,  پارکینگ",16.3 میلیارد,130 میلیون,مسکونی,,تهران ، منطقه 6 ، کردستان,فروش آپارتمان/برج 2 خوابه در کردستان - منطقه 6 ,مسکونی
"17,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"87,  متر","1,  پارکینگ",14 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,87 متر /سعادت آباد /صرافهای شمالی ,مسکونی
"16,  ساله","3,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"143,  متر","1,  پارکینگ",19.2 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,143متر /سعادت آباد /3 خواب /فراز ,مسکونی
"16,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"115,  متر","1,  پارکینگ",16.5 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"115متر, سعادت آباد, دو خواب, مرواریدها ",مسکونی
"16,  ساله","3,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"128,  متر","1,  پارکینگ",16.2 میلیارد,,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,"128متر, شهرک غرب, 3خواب, تک واحدی ",مسکونی
"9,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"70,  متر","1,  پارکینگ",7.2 میلیارد,103 میلیون,مسکونی,,تهران ، منطقه 5 ، جنت اباد جنوبی,70متر دوخواب/کم سن/تاپ لوکیشن بنفشه ها,مسکونی
"2,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"112,  متر","1,  پارکینگ",14.1 میلیارد,126 میلیون,مسکونی,,تهران ، منطقه 6 ، کردستان,فروش آپارتمان/برج 2 خوابه در کردستان - منطقه 6 ,مسکونی
"8,  ساله","3,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"185,  متر","1,  پارکینگ",22 میلیارد,118.9 میلیون,مسکونی,,تهران ، منطقه 6 ، امیراباد,امیراباد کردستان 185 متر,مسکونی
"2,  ساله","2,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",14.5 میلیارد,,مسکونی,,تهران ، منطقه 6 ، امیراباد,110 متر -دوخوابه- 2ساله -باامکانات کامل رفاهی,مسکونی
"1,  ساله","3,  خوابه",,1 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","1,  پارکینگ",20 میلیارد,,مسکونی,,تهران ، منطقه 6 ، امیراباد,واحد فروشی (150 متری) سه خواب نوساز کلید نخورده,مسکونی
